id,title,release_date,developer,genres,price,reviews,percent_positive
29713,Infinite Tanks,2017-03-25,Atypical Games,Action;Indie,12.34,19,0.73
29714,Cyto,2014-07-10,Room 8 Studio,Casual;Indie,14.2,66,0.69
29716,Sprinter,2016-02-25,Light Step Games,Action;Indie,14.2,10,0.7
29719,Silmaris: Dice Kingdom,2020-12-03,Pyrogen,"Strategy,",21.64,20,0.45
29722,To Leave,2018-10-04,Freaky Creations,Adventure;Indie,21.64,52,0.48
29723,Sandra and Woo in the Cursed Adventure,2017-05-05,Feline Fuelled Games,Adventure;Indie,12.34,17,0.58
29725,Unrect,2018-01-17,Crealode Games,Casual;Indie,7.75,19,0.73
29726,Age of Gladiators II: Death League,2017-09-21,Creative Storm Entertainment,Indie;RPG;Simulation;Sports;Strategy,25.98,55,0.6
29728,Jida Chronicle Chaos frontier VR,2017-12-28,Iron Helmet,Action;Adventure;Indie;RPG,10.23,96,0.59
29732,CMYW,2015-10-16,Shane Berezowski,Action;Indie,14.2,11,0.72
29733,Ancient Journey VR,2018-06-08,National ancient journey,Adventure;Casual;Indie,35.28,14,0.78
29734,Vagrant Hearts,2015-02-27,Warfare Studios,Adventure;Casual;Indie;RPG,22.88,17,0.7
29735,Reficul VR,2018-05-09,Shaun Williams,Action;Adventure;Indie;Simulation,32.8,19,0.78
29738,Discouraged Workers TEEN,2016-03-21,YGGDRASIL STUDIO,Adventure;Indie,16.06,33,0.69
29740,Crystal Rift,2016-03-30,Psytec Games Ltd,Adventure;Indie,22.88,10,0.7
29741,Gunship Battle2 VR: Steam Edition,2017-11-14,JOYCITY,Action;Simulation,24.74,10,0.7
29744,Spirit,2017-01-05,Nylund Games,Casual;Indie,10.48,11,0.45
29745,Shiperoids,2016-08-09,Frizzank,Action;Casual;Indie,3.6,118,0.75
29746,Maze Bandit,2017-07-06,Gamestone Studio,Action;Casual;Indie,10.48,423,0.52
29747,Lightbender,2015-12-17,"Math Nerd Productions, LLC",Casual;Indie,10.48,272,0.76
29748,Hyper Box,2016-03-16,Pixelated Cupcake,Indie,10.48,11,0.72
29750,The Astral Hero,2017-05-05,Ardi Studio,Action;Adventure;Casual;Indie,13.58,16,0.75
29751,The End: Inari's Quest,2018-07-24,Mata,Action;Adventure;Indie,10.23,85,0.75
29752,Gamma Blast,2018-12-07,Ilias Giouroukis,Action;Indie,2.6,42,0.66
29753,Bikour!,2018-01-22,The Most,Action;Casual;Indie;Racing;Simulation;Sports;Strategy,2.6,138,0.63
29757,Blueberry Garden,2009-06-01,Erik Svedäng,Adventure;Indie,16.06,18,0.55
29758,RPG Tycoon,2016-02-12,Skatanic Studios,Adventure;Indie;RPG;Simulation;Strategy,22.88,54,0.53
29760,Bass Blocks,2015-09-15,Paul Cooney,Action;Adventure;Indie;RPG,16.06,20,0.55
29761,VR RunningJoe,2016-10-31,ELIOT,Casual;Racing,16.06,122,0.6
29762,Swords & Crossbones: An Epic Pirate Story,2015-09-30,Epic Devs LLC,Adventure;RPG;Simulation;Strategy,16.06,19,0.68
29763,SuperCluster: Void,2017-05-15,Logan McClure,Adventure;Indie;RPG,16.06,12,0.66
29764,Quatros Origins,2016-07-29,Stijn Van Coillie;Tracy Baeckelandt,Casual;Indie,16.06,71,0.56
29765,Baobabs Mausoleum Ep.1: Ovnifagos Don´t Eat Flamingos,2017-07-06,Celery Emblem,Adventure;Indie;RPG,13.58,16,0.5
29766,The Sacred Tears TRUE,2014-09-25,AlphaNuts,Indie;RPG,5.27,36,0.55
29767,Fugue in Void,2018-08-03,Moshe Linke,Casual;Indie;Simulation,13.58,11,0.72
29769,A Writer And His Daughter,2017-11-02,Dimfrost,Adventure;Indie,5.27,20,0.75
29774,Nicolas Eymerich - The Inquisitor - Book 1 : The Plague,2014-04-30,Ticonblu,Adventure,16.06,20,0.4
29776,Who Must Die,2018-11-13,White Chamber,Adventure;Indie;Simulation,16.06,12,0.66
29777,Last Inua,2014-12-11,Glowforth,Adventure;Casual;Indie,21.64,54,0.55
29779,PROTEST,2018-10-03,CUTE ANIME GIRLS,Adventure;Casual;Indie;RPG;Strategy,5.27,13,0.61
29781,ASA: A Space Adventure - Remastered Edition,2015-03-04,Simon Says: Play!,Adventure;Indie,21.64,19,0.78
29782,Draw Souls,2017-09-07,Hio Giang,Casual;Indie;Simulation;Strategy,14.2,14,0.64
29783,Simple Spy,2016-07-05,Kodari Games,Action;Indie,7.38,15,0.46
29784,Cataegis : The White Wind,2015-09-25,Acido Cinza,Action;Indie,12.34,14,0.64
29785,Throttle Powah VR,2017-05-30,Diego F Beltran;Mauricio Tunes;Luiz Zaiats;Danilo Nishimura,Action;Indie;Racing;Sports;Early Access,12.34,10,0.6
29786,Eve of Destruction - REDUX VIETNAM,2016-09-29,Lotte|EoD,Action;Adventure;Casual;Indie;Massively Multiplayer;Simulation;Strategy,22.88,12,0.5
29787,Sparkle ZERO,2016-03-14,MMEU,Action;Indie;Simulation,16.06,23,0.65
29790,MMA Simulator,2018-09-25,Zever Games,Indie;Simulation;Sports,21.64,20,0.55
29791,Pulstar,2014-06-11,Concave Studio;Colorful Media;Emagica,Action;Indie,7.38,74,0.74
29793,The Abbey,2014-07-15,Crimson Cow,Adventure,35.03,51,0.78
29794,The Forbidden Arts,2018-02-07,Stingbot Games,Action;Adventure;Indie;Early Access,28.46,37,0.75
29796,Artillery Cats,2018-06-19,Christopher Wagner,Casual;Free to Play,0.0,23,0.56
29797,Xenocide,2015-08-28,Confused Genius,Action;Indie,7.75,27,0.4
29800,Paper Monsters Recut,2014-10-23,"Mobot Studios, Inc",Adventure,0.0,34,0.5
29801,Director of Football,2018-09-20,Heartline / Greencode,Simulation;Sports,21.64,20,0.45
29802,Radical Spectrum: Volume 2,2017-08-16,Autonomic Interactive,Action;Indie,2.6,18,0.44
29803,PRESim,2018-02-17,Munigis,Indie;Simulation;Strategy,22.26,17,0.64
29806,Jellyfish Season,2018-09-27,Kombinat,Casual;Free to Play;Indie,0.0,210,0.61
29807,Bitcoin,2018-11-12,RewindApp,Casual;Indie;Simulation,2.6,44,0.54
29808,Swarm Arena,2010-08-19,Dedication Games,Action;Casual;Indie,5.27,192,0.52
29809,IrreVRsible,2017-02-17,raptor lab,Action;Indie,7.38,42,0.69
29811,Consortium: THE TOWER,2017-09-21,Interdimensional Games Inc,Action;Adventure;Indie;RPG;Simulation;Early Access,38.38,15,0.46
29813,Mind Labyrinth VR Dreams,2018-10-14,Frost Earth Studio,Adventure,32.8,23,0.69
29814,Lost Sea,2016-07-05,Eastasiasoft Limited,Action;Adventure;Indie,29.7,51,0.66
29815,Star Chart,2016-09-05,Escapist Games Ltd,Simulation,22.88,20,0.5
29817,The Great Tournament 2,2018-02-26,Hosted Games,Adventure;Indie;RPG,7.75,29,0.55
29818,3079 -- Block Action RPG,2013-11-14,Phr00t's Software,Action;Indie;RPG,16.06,80,0.66
29819,TRATEL64,2017-11-22,UWILMOD,Adventure;Free to Play;Indie,0.0,38,0.55
29820,Merchants of Kaidan,2014-11-10,Forever Entertainment S. A.,Adventure;Indie;RPG;Simulation;Strategy,28.46,158,0.59
29821,Tyler: Model 005,2018-08-20,Reversed Interactive,Action;Adventure;Indie;RPG,21.64,23,0.52
29822,Drift Tuner 2019,2018-03-26,S&COR Games,Action;Massively Multiplayer;Racing;Simulation,5.27,62,0.54
29823,Gunmetal Arcadia Zero,2016-11-15,Minor Key Games,Action;Adventure;Indie,18.54,20,0.6
29824,Defense Technica,2013-10-24,Kuno Interactive,Indie;Strategy,29.7,19,0.52
29827,Disdoored,2018-05-31,Anton Riot and Co,Action;Adventure;Indie;Massively Multiplayer;Simulation;Early Access,32.8,12,0.66
29829,Blockle,2017-05-08,David Schneider,Casual;Indie,12.34,914,0.52
29831,Katana X,2017-06-09,"Aargle, LLC",Action;Indie;Simulation;Sports;Early Access,5.27,12,0.41
29834,The Fan,2017-05-10,Ezhaac Studio,Violent;Adventure,18.54,54,0.62
29835,1942: The Pacific Air War,2015-04-01,"MicroProse Software, Inc",Simulation;Strategy,19.78,42,0.59
29837,MiniGolf,2019-03-29,Meridian93 Studio,Casual,6.14,35,0.68
29838,Defence to death,2017-05-11,Laush Dmitriy Sergeevich,Strategy,13.58,21,0.66
29839,Zoo Constructor,2019-02-15,b-alive gmbh,Casual;Indie;Simulation;Strategy;Early Access,30.94,132,0.67
29840,Amulet of Dreams,2016-06-03,Mysterytag;Argali Entertainment,Adventure;Casual;Indie,16.06,57,0.43
29843,Iron Commando - Koutetsu no Senshi,2016-07-13,Arcade Zone,Action,18.54,96,0.63
29844,The Repopulation,2014-12-22,IF Studios,Indie;Massively Multiplayer;RPG;Early Access,35.03,167,0.68
29845,There Was A Caveman,2015-10-08,Nauris Amatnieks,Indie,19.78,27,0.55
29846,Drawn: Dark Flight,2016-01-19,Big Fish Studios,Adventure;Casual,22.88,277,0.64
29847,Wildlife Park - Wild Creatures,2015-04-01,b-alive gmbh,Casual;Indie;Simulation;Strategy,18.54,68,0.41
29848,The Infinite Black,2016-10-19,Spellbook,Free to Play;Indie;Massively Multiplayer;RPG;Strategy,0.0,37,0.56
29852,Robot Squad Simulator 2017,2016-10-20,Bit Golem,Action;Indie;Simulation,29.7,59,0.59
29853,Idle Adventure,2018-04-13,zha7;Phaedruns;Yingke Wu,Adventure;Free to Play;Indie;RPG;Early Access,0.0,26,0.57
29856,Flame Over,2015-05-28,Laughing Jackal LTD,Action;Indie,25.36,15,0.6
29857,Dead Purge: Outbreak,2017-07-13,Microlith Games,Violent;Gore;Action;Indie,28.46,13,0.69
29858,Idle Civilization,2015-11-23,Very Simple Idea Studios,Indie;RPG;Simulation;Strategy;Early Access,16.06,34,0.47
29859,7th Legion,2014-10-23,Epic MegaGames;Vision Software,Action;Adventure;Strategy,19.78,125,0.69
29860,Dear RED - Extended,2016-04-12,Lee Sang,Indie;RPG,7.75,1722,0.51
29862,SurvivalZ Battlegrounds,2019-04-02,KicklessGame,Action;Indie;Simulation;Strategy,2.6,18,0.44
29863,Grimm: Dark Legacy,2016-11-02,Artplant,Action;Adventure;Indie,28.46,230,0.53
29864,Meridian: Age of Invention,2015-09-30,Mirball Games,Casual,10.48,19,0.68
29865,Goblin Defenders: Steeln Wood,2015-11-23,Alawar Entertainment,Adventure;Casual;Strategy,10.48,16,0.68
29866,Pro Cycling Manager 2016,2016-06-16,Cyanide Studio,Simulation;Sports,24.74,112,0.54
29867,Malevolence: The Sword of Ahkranox,2019-04-08,Visual Outbreak,Adventure;Indie;RPG,35.28,325,0.68
29869,BloodNet,2014-10-17,"MicroProse Software, Inc",Adventure,19.78,14,0.57
29870,Duck Hunting,2017-04-07,Alekseev,Indie;Simulation,18.54,408,0.67
29873,Civil War: 1862,2016-10-06,HexWar Games,Strategy,22.88,46,0.63
29874,Fiery Disaster,2016-11-07,Vogelfänger,Action;Casual;Indie;Strategy,7.38,47,0.61
29875,Masked Shooters,2017-05-21,FreezeNova,Action;Indie,2.6,10,0.4
29876,Fog Of War - Free Edition,2018-02-22,Monkeys Lab.,Violent;Gore;Action;Free to Play;Indie;Massively Multiplayer,0.0,24,0.54
29877,Energy Invasion,2018-01-10,Sometimes You,Casual;Indie,7.75,134,0.68
29879,Yohjo Simulator,2015-11-17,DEADFACTORY,Action;Adventure;Casual;Indie;Simulation,16.06,69,0.57
29880,Detached: Non-VR Edition,2018-07-24,Anshar Studios,Indie;Simulation,28.46,19,0.47
29882,LA Cops,2015-03-13,Modern Dream,Action;Adventure;Indie;Strategy,29.7,127,0.5
29884,Car Crash Online,2018-07-28,Smartmove,Massively Multiplayer;Racing;Simulation;Sports,12.34,42,0.69
29885,Unit 4,2017-05-24,Gamera Interactive,Action;Indie,29.64,57,0.61
29887,Dreamlike Worlds,2017-03-06,JustForward,Action;Adventure;Casual;Indie,3.6,28,0.5
29890,Forex Trading Master: Simulator,2018-12-10,Linkflag,Casual;Indie;Massively Multiplayer;Simulation;Strategy,5.27,59,0.61
29891,Taste of Power,2018-12-01,OneOcean LLC,Indie;Strategy;Early Access,28.46,30,0.6
29894,Dream Alone,2018-06-28,WarSaw Games,Action;Adventure;Indie,21.64,42,0.61
29895,Unearthed: Trail of Ibn Battuta - Episode 1 - Gold Edition,2014-01-03,Semaphore,Action;Adventure;Indie,12.34,57,0.49
29896,Talewind,2016-09-22,WindLimit,Action;Adventure;Indie,22.26,250,0.69
29897,Tile Miner,2014-10-24,nalothchris;swanee734,Action;Adventure;Indie;Early Access,28.46,96,0.68
29899,Curses 'N Chaos,2015-08-18,Tribute Games Inc.,Action;Indie,22.88,51,0.47
29900,Hunt: The Unknown Quarry,2017-01-30,"Quicksilver Software, Inc.",Indie;Strategy,0.0,211,0.64
29901,Coffee Crisis,2018-05-04,Mega Cat Studios,Action;Indie,21.64,42,0.54
29903,MY FIGHT,2018-05-22,TrisPix Studio,Action;Indie,14.2,238,0.64
29904,Munch VR,2017-02-17,Mostly Harmless Games,Adventure;Casual;Indie,21.64,62,0.67
29906,Without Escape,2018-04-24,Bumpy Trail Games,Gore;Adventure;Indie,12.34,41,0.58
29909,Puzzle Kingdoms,2009-04-27,Infinite Interactive,Casual,29.7,401,0.62
29910,KUR,2022-03-17,Really Ragdoll,"FPS,",32.8,23,0.65
29911,Hacker's Beat,2015-09-25,TEAM TANDS PLUS,Casual;Indie,22.88,18,0.61
29912,Magical Battle Festa,2014-11-21,Fly System,Action;Indie,22.88,38,0.65
29914,Warbands: Bushido,2017-09-15,Red Unit Studios,Free to Play;Indie;Strategy,0.0,18,0.61
29915,TownCraft,2015-02-25,Flat Earth Games;Epiphany Games,Indie;Simulation;Strategy,21.64,50,0.64
29916,Scourge: Outbreak,2014-04-02,Tragnarion Studios,Action;Indie,13.58,35,0.65
29918,Cruel Arena,2015-08-18,Panda Indie Studio,Violent;Gore;Action,2.6,29,0.65
29921,Mugsters,2018-07-17,Reinkout Games,Action;Indie,29.7,61,0.63
29922,Anoxemia,2015-01-16,BSK Games,Adventure;Casual;Indie,20.4,93,0.59
29926,XXX Puzzle,2018-06-15,L. Stotch,Sexual Content;Nudity;Casual;Free to Play;Indie,0.0,109,0.62
29927,Avalon Legends Solitaire,2017-03-09,Anawiki Games,Casual;Indie;Strategy,20.4,110,0.48
29929,Luxor: 5th Passage,2011-01-25,MumboJumbo,Action;Adventure;Casual,22.88,35,0.54
29932,Sol Trader,2016-06-06,Chris Parsons,Indie;RPG;Simulation,35.03,14,0.64
29933,Energy Balance,2015-07-02,Sometimes You,Casual;Indie,7.75,18,0.66
29934,Alchemy Classic,2018-10-27,Niasoft,Casual;Indie,12.34,11,0.63
29936,Ironclads 2: War of the Pacific,2016-11-15,Totem Games,Simulation;Strategy,22.88,40,0.55
29938,Expect The Unexpected,2016-12-08,GoldenGod Games,Indie;RPG;Strategy,12.34,38,0.55
29939,Super Trench Attack 2,2015-11-06,Retro Army Limited,Indie;Strategy,7.75,54,0.68
29941,Agricultural Simulator 2011: Extended Edition,2011-02-23,Actalogic,Simulation,7.75,27,0.44
29944,Wild Wolf,2017-12-28,Altai Game Studio,Action;Adventure;Casual;Indie;Simulation;Early Access,21.64,42,0.61
29948,Qora,2014-10-02,Holden Boyles;Ciprian Stanciu,Adventure;Indie,22.88,72,0.47
29949,Woeful Woebots,2018-08-31,Hello Bard AS,Action;Casual;Indie,22.88,264,0.51
29951,Samurai Sword VR,2017-01-30,SAT-BOX,Action;Casual,22.88,21,0.66
29953,2084,2018-12-13,Feardemic,Action;Indie;Early Access,21.64,33,0.57
29956,4089: Ghost Within,2015-01-09,Phr00t's Software,Action;Indie;RPG,18.54,44,0.63
29958,X-COM: Interceptor,2008-09-04,"MicroProse Software, Inc",Strategy,15.44,12,0.41
29959,Dragon Fin Soup,2015-11-03,"Grimm Bros, LLC",Indie;RPG,35.03,150,0.68
29960,Panzer Warfare,2016-08-25,Kobra Studio,Action;Casual;Indie;Massively Multiplayer;Simulation;Strategy;Early Access,7.38,182,0.69
29962,Cricket Captain 2018,2018-07-13,Childish Things Ltd,Sports;Strategy,21.64,177,0.42
29965,Blue Tear,2016-12-16,MysteryTag,Casual;Indie,18.54,311,0.54
29966,Anonymous ME,2017-10-13,RKTime,Action;RPG;Early Access,7.75,66,0.65
29967,Dungeons & Darkness,2016-09-29,Yamiuchi Project,Action;Indie;RPG,22.88,13,0.53
29968,Flower Shop: Winter In Fairbrook,2014-07-31,Winter Wolves,Adventure;Casual;Simulation,21.64,33,0.63
29969,No King No Kingdom VR,2018-10-21,Fullmetal Developer,Action;Indie;Strategy;Early Access,21.64,13,0.69
29970,Face It - A game to fight inner demons,2017-06-09,Tlön Studios;Ilex Games,Action;Adventure;Indie,14.2,731,0.63
29971,Star Sweet,2017-12-11,LillyWelland inc.,Casual;Indie,7.75,38,0.65
29972,Crab Cakes Rescue,2014-11-14,Mission Critical Studios,Casual;Indie,16.06,33,0.6
29973,Nicolas Eymerich The Inquisitor Book II : The Village,2015-01-22,TiconBlu,Adventure,22.88,10,0.6
29974,Multicellular,2018-10-18,Insane Dreamers,Action;Adventure;Indie;Strategy,12.34,45,0.66
29975,Spellsword Cards: Demontide,2019-03-07,One Up Plus Entertainment,Indie;RPG;Strategy,13.58,26,0.61
29977,Theatre of War 2: Kursk 1943,2010-07-09,1C Entertainment,Simulation;Strategy,16.06,3331,0.46
29978,Sid Meiers Ace Patrol: Pacific Skies,2013-11-05,Firaxis Games,Casual;Strategy,15.44,116,0.5
29980,Farming World,2014-05-02,Excalibur,Casual;Indie;Simulation,16.06,18,0.55
29981,EquiMagic - Galashow of Horses,2017-12-19,b-alive gmbh,Casual;Indie;RPG;Simulation,21.64,26,0.65
29983,Exocraft,2019-03-12,GoldFire Studios,Action;Casual;Free to Play;Indie;Massively Multiplayer;RPG;Simulation;Strategy,0.0,24,0.41
29986,Ancient Rome 2,2016-11-06,Ladia Group,Casual;Simulation;Strategy,16.06,26,0.5
29988,Nelson and the Magic Cauldron,2018-11-20,Manuel Schenk Games,Adventure,21.64,25,0.68
29991,Calm Waters: A Point and Click Adventure,2017-06-12,Tayanna Studios,Adventure;Casual;Indie,12.34,25,0.68
29993,Asguaard,2015-04-10,Aldorlea Games,Adventure;Casual;Indie;RPG,21.64,77,0.59
29994,Border Force,2019-02-07,Spire Interactive,Casual;Indie,21.64,57,0.64
29995,B.A.D Battle Armor Division,2015-08-18,Crian Soft,Action;Indie,18.54,16,0.68
29997,Valiant: Resurrection,2015-05-08,Warfare Studios,Adventure;Casual;Indie;RPG,24.74,14,0.5
29999,Vagrant Hearts 2,2015-05-20,Warfare Studios,Adventure;Casual;Indie;RPG,22.88,32,0.46
30003,Blasting Agent: Ultimate Edition,2016-08-17,"Axol Studio, LLC",Action;Adventure;Indie,10.48,24,0.54
30004,MegaSphere,2015-08-25,AKGames,Action;Adventure;Indie;Early Access,28.46,36,0.69
30006,Hospital Manager,2015-03-25,CCCP,Simulation,16.06,109,0.64
30010,Lemuria: Lost in Space,2017-03-17,EJRGames,Adventure;Indie;RPG,25.36,16,0.68
30011,Socketeer,2018-08-21,Ice BEAM Ltd.,Action;Indie,21.64,112,0.51
30012,Monsters and Monocles,2016-08-16,Retro Dreamer,Action;Indie;Early Access,29.7,139,0.56
30014,Empyrean Frontier,2018-08-31,Galdor Studios,Action;Indie;Strategy,24.74,15,0.66
30015,Mastema: Out of Hell,2017-03-03,Oscar Celestini,Violent;Action;Adventure;Casual;Indie,12.34,46,0.67
30016,"""Glow Ball"" - The billiard puzzle game",2015-07-20,WTFOMGames,Casual;Indie;Sports;Strategy,7.75,121,0.62
30017,Galactic Landing,2016-12-09,Kobra Studio,Action;Casual;Indie;Simulation;Strategy;Early Access,7.38,30,0.53
30019,Goblin's Shop,2019-04-18,CYCLOPS,Indie;RPG;Simulation;Strategy,21.64,77,0.51
30020,Stage Presence,2017-02-28,Sea Green Games,Casual;Indie;Simulation,22.88,18,0.55
30022,Elium - Prison Escape,2018-02-28,Lone Artisan Games,Action;Indie;RPG,24.74,253,0.67
30023,The Egyptian Prophecy: The Fate of Ramses,2014-06-06,MC2,Adventure,16.06,26,0.57
30024,Tiny Tanks,2019-04-11,LeadFollow Games,Action;Casual;Indie;Early Access,21.64,55,0.54
30025,SUBARACITY,2019-04-03,ESQUADRA,Casual;Indie,12.34,12,0.41
30026,FARHOME,2018-04-05,DEVCUBE STUDIO,Violent;Action;Early Access,43.34,28,0.42
30027,The Saint: Abyss of Despair,2017-02-02,Happy Artist,Adventure;Casual,14.2,17,0.58
30029,Kunlun Fight,2016-12-16,"Touch Art Technology Co.,Ltd",Action;Sports;Early Access,35.03,27,0.51
30030,SYMMETRY,2018-02-20,Sleepless Clinic,Adventure;Indie;Simulation;Strategy,25.98,23,0.56
30031,Franchise Hockey Manager 5,2018-10-05,Out of the Park Developments,Indie;Simulation;Sports;Strategy,32.8,43,0.69
30032,Dungeon Girl,2018-07-30,Inu to Neko,Casual,12.34,12,0.66
30033,JackQuest: The Tale of The Sword,2019-01-24,NX Games,Adventure;Casual;Indie;RPG,12.34,54,0.42
30034,We should talk.,2020-07-16,Insatiable Cycle,"Visual novel,",16.06,92,0.68
30035,Dice Tower Defense,2017-09-15,Educational Games,Casual;Indie;Strategy,10.23,174,0.58
30036,Disputed Space,2017-12-07,ShilohGames,Action;Indie,5.27,151,0.68
30037,Stones of Sorrow,2015-05-26,Rain Pohlak,Action;Indie;RPG,7.75,18,0.44
30038,The Rabbit Hole Remastered,2017-05-26,VRMonkey,Adventure;Indie;Strategy,14.2,18,0.66
30040,Magnetic: Cage Closed,2015-05-26,Guru Games,Action;Adventure;Indie,29.7,15,0.46
30041,Ghost Pirates of Vooju Island,2015-01-27,Autumn Moon,Adventure;Casual,21.64,10,0.6
30042,Real Warfare 1242,2011-11-30,Unicorn Games Studio,Strategy,14.2,61,0.44
30043,Spider Solitaire F,2019-09-05,Esquadra,"Card/tile,",12.34,15,0.53
30044,Hell,2014-11-13,Hunted Cow Studios,Strategy,45.2,158,0.69
30045,Deathlike: Awakening,2017-04-28,Cybreath,Violent;Action;Adventure;Indie,22.88,87,0.64
30046,Bunny - The Horror Game,2018-08-28,Bunny,Indie,7.75,17,0.64
30048,Floor Massacre,2018-09-05,CasGames,Action;Adventure;Indie,2.6,18,0.66
30052,Enola,2014-09-18,The Domaginarium,Adventure;Casual;Indie,28.46,13,0.53
30053,"John, The Zombie",2017-11-22,Minimal Lab,Violent;Gore;Action;Indie;Simulation,21.64,152,0.66
30054,Blood Waves,2018-05-11,Light Road Games,Action;Indie;Strategy,21.64,38,0.68
30056,Robo Do It,2017-02-21,Angel Carriola,Adventure;Casual;Indie;Simulation;Strategy,2.6,12,0.66
30057,E.T. Armies,2016-03-03,Raspina Studio,Action,29.7,13,0.69
30059,ICED VR,2018-05-29,Anea_Duo_Dev,Adventure;Indie;Simulation,21.64,15,0.6
30060,Cylne,2015-03-05,Cylne,Adventure;Indie,22.26,17,0.58
30061,Siege Saga,2018-02-28,PlayZilla.tk,Adventure;Casual;Indie,12.34,150,0.64
30062,Krautscape,2016-02-24,Mario von Rickenbach;Playables,Indie;Racing,16.06,55,0.58
30063,SAS,2018-06-06,True Illusion Software,Action;Adventure;Massively Multiplayer;RPG;Strategy;Early Access,28.46,42,0.45
30066,Fairspace,2015-10-21,Sub Orbital Software,Action;Indie;Simulation;Strategy,20.4,17,0.52
30067,Gyromancer,2009-11-18,"Square Enix;PopCap Games, Inc.",RPG,18.54,76,0.56
30068,Phantaruk,2016-08-16,Polyslash,Action;Adventure;Indie,12.34,20,0.55
30069,Rugby Union Team Manager 2015,2014-12-03,Alternative Software Ltd,Action;Casual;Simulation;Sports;Strategy,35.03,34,0.55
30071,Empire Architect,2017-10-06,Batholith Entertainment,Casual;Indie;RPG;Simulation;Strategy,29.7,12,0.66
30072,Darwin's Test,2018-12-07,Wolfalone Studio,Action;Adventure;Indie,12.34,182,0.41
30073,A Stroke of Fate: Operation Valkyrie,2011-10-28,SPLine,Adventure,19.78,47,0.65
30075,Starblazer,2018-12-21,PRO2131,Adventure;Indie;Simulation;Strategy;Early Access,21.64,17,0.52
30076,Forgotten Tales: Day of the Dead,2016-05-27,Green Sauce Games,Casual;Indie,21.64,66,0.59
30078,Feelin,2018-08-22,Feelin Games,Casual;Indie;Simulation;Early Access,16.06,15,0.66
30079,WORLDS AT WAR (Monitors & VR),2018-03-09,Muddy Pixel,Action;Indie;Simulation;Early Access,32.8,52,0.67
30081,Ethan: Meteor Hunter,2014-02-07,Seaven Studio,Action;Indie,22.88,19,0.63
30082,3D MiniGolf,2015-05-29,Z-Software GmbH,Casual;Simulation;Sports,12.34,29,0.48
30083,Redshirt,2013-11-13,The Tiniest Shark,Indie;RPG;Simulation;Strategy,21.64,15,0.66
30084,Mysteries of Neverville: The Runestone of Light,2018-12-21,Urchin Games,Casual,12.34,69,0.46
30086,Strangers in a Strange Land,2017-07-27,SOMG,Sexual Content;Nudity;Violent;Adventure;Indie;RPG,16.06,41,0.63
30087,Knights of the Sky,2015-04-01,"MicroProse Software, Inc",Action;Simulation,19.78,50,0.6
30090,Buggy,2015-07-06,Urbanscan,Racing,0.0,10,0.4
30091,Dark Matter,2013-10-17,InterWave Studios,Action;Indie,21.64,21,0.42
30094,Code51:Mecha Arena,2018-08-28,SmellyRiver,Action,32.8,27,0.48
30097,Titty Crush,2018-05-03,Milk Shake,Casual;Early Access,12.34,17,0.58
